what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340039984295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340039995643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340039995769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340040011968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340040016323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040018929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040020697
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340040028826
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340040050437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040058793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040059171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040079394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040232949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340040237269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040243225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040243330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040254585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040254745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040275621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040277298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040277442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040284849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040297471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040299025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040310195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040343068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340040352368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040355925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040357774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040358349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040361720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340040366213
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1340040377441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040381542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040384943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040401505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040401632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040405518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040408000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040410116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040415390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040433320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040435863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040445127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040446262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040449280
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1340040455746
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340040472994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040473438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040476231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340040478586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040479143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040479435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040479571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040479715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040479859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040480003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040480163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040480539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040482141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040500639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040503502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040551733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340040557801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040591145
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340040592674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040595182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040601502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040602005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040603070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040607181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040608359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340040609838
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1340040617363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040625126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040631767
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340040654315
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340040658305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340040659092
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340040659490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340040660352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040662645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040676925
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340040680883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040683181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040696078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040698686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040699840
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1340040713850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040714325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040723402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040723540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040723692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040723836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040723980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040724672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040737961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040738073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340040746657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040749713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340040753914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340040756659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040764189
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340040764256
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340040764282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040767227
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1340040767276
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1340040774365
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1340040774473
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1340040779902
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340040793235
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1340040797134
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340040797141
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340040799638
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340040799729
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340040799729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040805204
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340040805266
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340040805290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040808643
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340040818212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040838303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040839649
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340040840247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040845179
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340040845257
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340040845284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040848539
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340040854293
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340040854293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040889137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040889937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040898373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040924168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340040931500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340040934165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040937413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040937587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040937732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040937868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040938012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340040938974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040943295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040944377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040949739
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340040949815
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340040949842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040956154
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1340040956209
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1340040962621
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1340040962713
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1340040967989
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1340040968924
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340040973304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040973489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340040982450
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340040982569
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340040982569
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340040982620
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340040982651
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340040985207
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340041020284
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1340041031875
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1340041031884
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1340041035041
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340041037624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041044410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041050334
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340041061658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041067919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041071392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041071662
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340041154358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041171956
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340041192247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041210927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041212426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041214610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041215699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041216609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041219116
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340041219196
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340041219962
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340041221393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041221521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041233340
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340041233365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041241041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041242454
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340041245848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041247234
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340041250998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041255733
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340041255760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340041283846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340041287341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041294063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041295347
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340041297381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041300002
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340041304035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041308036
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340041308062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041320399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041321937
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340041326533
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340041330444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041332645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041335628
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340041336394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041338162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041348373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041350442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041352376
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1340041352384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041352790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041353061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041359339
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1340041362932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041366021
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340041366046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041379192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041380050
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340041382031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041383834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041407973
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340041407997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340041411960
