what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340042041138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340042050841
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340042060459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340042065038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340042079085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340042079220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042089182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042091359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340042096274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042097862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042099507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042102865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042104808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340042106306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042109398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042111568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042118222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042119721
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340042122147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042136282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042137418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042137627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042138991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042143556
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340042143642
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340042143671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042146404
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1340042146450
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1340042156126
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340042158569
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340042158570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340042174686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340042178285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340042178445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340042178604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340042184580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340042187126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042191047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042192481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042192695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042194328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042198941
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340042199016
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340042199041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042200763
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1340042200805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042210202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042228358
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1340042230245
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340042232237
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1340042232237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340042239409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340042241984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042245038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042246010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042246217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042247888
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1340042280440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042287875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042289527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042293031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042295826
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1340042295870
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1340042297558
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1340042297635
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340042303310
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1340042323382
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1340042323712
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1340042327717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042327908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042338126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042338958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042339115
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340042342591
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1340042355568
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1340042360008
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1340042361918
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1340042362000
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1340042374016
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340042374024
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340042375164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340042380445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340042383495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042387168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042388377
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1340042388387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042388783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042388882
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1340042392097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042397332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042400504
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1340042415859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042427458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042428889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042429793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042492342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042493051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042497638
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1340042501192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340042507285
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1340042527505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042546195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042549528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042550725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042553183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042554406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042556272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042563671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042564681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042564823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042566288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042568781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042585336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042586950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042589065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042590797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042595304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042600062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042601304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042604206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042605496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042615969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340042617921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042692048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340042695468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340042701279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340042707602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042739362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042744823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042747044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042775031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1340042775053
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1340042780417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042783278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042784618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042784846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042785905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042801150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042809337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340042815887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042819414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042823960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340042827836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340042832414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043047959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340043082704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340043111375
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340043114200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340043120506
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1340043120641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340043122407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340043136409
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340043137482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043167954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043363822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043372689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043372810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043381670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043382705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043383418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043386247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043388233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043415722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340043428772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340043438923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043457500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043458472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340043500538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043513138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043516284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043516307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043564313
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340043564336
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340043567680
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1340043569610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043577092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043586321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1340043586342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043597817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043609115
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340043609139
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340043610264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340043611401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340043614323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043615502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043619016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340043622151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340043631529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043633698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043639568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340043642933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340043647858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340043652809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340043654322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340043657475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340043658522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340043658861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043670190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340043672074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340043760001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340043769124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340043774904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340043788217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340043918998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340043950325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340043950932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340043951148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340043955396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340043955909
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1340043959898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340043967701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340043968163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340043968547
